_id,beachId,beachName,siteName,collectionDate,eColi,comments,geometry
9235,2,Sunnyside Beach,17W,2017-07-26,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9236,2,Sunnyside Beach,23W,2017-07-26,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9237,2,Sunnyside Beach,18W,2017-07-26,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9238,2,Sunnyside Beach,19W,2017-07-26,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9239,2,Sunnyside Beach,20W,2017-07-26,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9240,2,Sunnyside Beach,21W,2017-07-26,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9241,1,Marie Curtis Park East Beach,29W,2017-07-25,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9242,1,Marie Curtis Park East Beach,33W,2017-07-25,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9243,1,Marie Curtis Park East Beach,32W,2017-07-25,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9244,1,Marie Curtis Park East Beach,31W,2017-07-25,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9245,1,Marie Curtis Park East Beach,30W,2017-07-25,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9246,2,Sunnyside Beach,22W,2017-07-25,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9247,2,Sunnyside Beach,17W,2017-07-25,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9248,2,Sunnyside Beach,23W,2017-07-25,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9249,2,Sunnyside Beach,18W,2017-07-25,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9250,2,Sunnyside Beach,19W,2017-07-25,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9251,2,Sunnyside Beach,20W,2017-07-25,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9252,2,Sunnyside Beach,21W,2017-07-25,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9253,1,Marie Curtis Park East Beach,29W,2017-07-24,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9254,1,Marie Curtis Park East Beach,33W,2017-07-24,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9255,1,Marie Curtis Park East Beach,32W,2017-07-24,120,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9256,1,Marie Curtis Park East Beach,31W,2017-07-24,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9257,1,Marie Curtis Park East Beach,30W,2017-07-24,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9258,2,Sunnyside Beach,22W,2017-07-24,290,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9259,2,Sunnyside Beach,17W,2017-07-24,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9260,2,Sunnyside Beach,23W,2017-07-24,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9261,2,Sunnyside Beach,18W,2017-07-24,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9262,2,Sunnyside Beach,19W,2017-07-24,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9263,2,Sunnyside Beach,20W,2017-07-24,130,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9264,2,Sunnyside Beach,21W,2017-07-24,490,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9265,1,Marie Curtis Park East Beach,29W,2017-07-23,300,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9266,1,Marie Curtis Park East Beach,33W,2017-07-23,160,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9267,1,Marie Curtis Park East Beach,32W,2017-07-23,160,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9268,1,Marie Curtis Park East Beach,31W,2017-07-23,230,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9269,1,Marie Curtis Park East Beach,30W,2017-07-23,480,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9270,2,Sunnyside Beach,22W,2017-07-23,170,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9271,2,Sunnyside Beach,17W,2017-07-23,230,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9272,2,Sunnyside Beach,23W,2017-07-23,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9273,2,Sunnyside Beach,18W,2017-07-23,150,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9274,2,Sunnyside Beach,19W,2017-07-23,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9275,2,Sunnyside Beach,20W,2017-07-23,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9276,2,Sunnyside Beach,21W,2017-07-23,140,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9277,1,Marie Curtis Park East Beach,29W,2017-07-22,260,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9278,1,Marie Curtis Park East Beach,33W,2017-07-22,210,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9279,1,Marie Curtis Park East Beach,32W,2017-07-22,120,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9280,1,Marie Curtis Park East Beach,31W,2017-07-22,160,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9281,1,Marie Curtis Park East Beach,30W,2017-07-22,130,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9282,2,Sunnyside Beach,22W,2017-07-22,210,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9283,2,Sunnyside Beach,17W,2017-07-22,210,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9284,2,Sunnyside Beach,23W,2017-07-22,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9285,2,Sunnyside Beach,18W,2017-07-22,140,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9286,2,Sunnyside Beach,19W,2017-07-22,230,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9287,2,Sunnyside Beach,20W,2017-07-22,370,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9288,2,Sunnyside Beach,21W,2017-07-22,310,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9289,1,Marie Curtis Park East Beach,29W,2017-07-21,550,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9290,1,Marie Curtis Park East Beach,33W,2017-07-21,250,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9291,1,Marie Curtis Park East Beach,32W,2017-07-21,310,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9292,1,Marie Curtis Park East Beach,31W,2017-07-21,380,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9293,1,Marie Curtis Park East Beach,30W,2017-07-21,400,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9294,2,Sunnyside Beach,22W,2017-07-21,480,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9295,2,Sunnyside Beach,17W,2017-07-21,670,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9296,2,Sunnyside Beach,23W,2017-07-21,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9297,2,Sunnyside Beach,18W,2017-07-21,680,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9298,2,Sunnyside Beach,19W,2017-07-21,560,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9299,2,Sunnyside Beach,20W,2017-07-21,280,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9300,2,Sunnyside Beach,21W,2017-07-21,390,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9301,1,Marie Curtis Park East Beach,29W,2017-07-20,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9302,1,Marie Curtis Park East Beach,33W,2017-07-20,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9303,1,Marie Curtis Park East Beach,32W,2017-07-20,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9304,1,Marie Curtis Park East Beach,31W,2017-07-20,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9305,1,Marie Curtis Park East Beach,30W,2017-07-20,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9306,2,Sunnyside Beach,22W,2017-07-20,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9307,2,Sunnyside Beach,17W,2017-07-20,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9308,2,Sunnyside Beach,23W,2017-07-20,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9309,2,Sunnyside Beach,18W,2017-07-20,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9310,2,Sunnyside Beach,19W,2017-07-20,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9311,2,Sunnyside Beach,20W,2017-07-20,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9312,2,Sunnyside Beach,21W,2017-07-20,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9313,1,Marie Curtis Park East Beach,29W,2017-07-19,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9314,1,Marie Curtis Park East Beach,33W,2017-07-19,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9315,1,Marie Curtis Park East Beach,32W,2017-07-19,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9316,1,Marie Curtis Park East Beach,31W,2017-07-19,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9317,1,Marie Curtis Park East Beach,30W,2017-07-19,220,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9318,2,Sunnyside Beach,22W,2017-07-19,130,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9319,2,Sunnyside Beach,17W,2017-07-19,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9320,2,Sunnyside Beach,23W,2017-07-19,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9321,2,Sunnyside Beach,18W,2017-07-19,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9322,2,Sunnyside Beach,19W,2017-07-19,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9323,2,Sunnyside Beach,20W,2017-07-19,150,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9324,2,Sunnyside Beach,21W,2017-07-19,160,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9325,1,Marie Curtis Park East Beach,29W,2017-07-18,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9326,1,Marie Curtis Park East Beach,33W,2017-07-18,150,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9327,1,Marie Curtis Park East Beach,32W,2017-07-18,250,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9328,1,Marie Curtis Park East Beach,31W,2017-07-18,120,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9329,1,Marie Curtis Park East Beach,30W,2017-07-18,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9330,2,Sunnyside Beach,23W,2017-07-18,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9331,2,Sunnyside Beach,17W,2017-07-18,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9332,2,Sunnyside Beach,18W,2017-07-18,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9333,2,Sunnyside Beach,19W,2017-07-18,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9334,2,Sunnyside Beach,20W,2017-07-18,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9335,2,Sunnyside Beach,21W,2017-07-18,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9336,2,Sunnyside Beach,22W,2017-07-18,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9337,1,Marie Curtis Park East Beach,29W,2017-07-17,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9338,1,Marie Curtis Park East Beach,33W,2017-07-17,130,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9339,1,Marie Curtis Park East Beach,32W,2017-07-17,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9340,1,Marie Curtis Park East Beach,31W,2017-07-17,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9341,1,Marie Curtis Park East Beach,30W,2017-07-17,150,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9342,2,Sunnyside Beach,23W,2017-07-17,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9343,2,Sunnyside Beach,17W,2017-07-17,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9344,2,Sunnyside Beach,18W,2017-07-17,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9345,2,Sunnyside Beach,19W,2017-07-17,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9346,2,Sunnyside Beach,20W,2017-07-17,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9347,2,Sunnyside Beach,21W,2017-07-17,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9348,2,Sunnyside Beach,22W,2017-07-17,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9349,1,Marie Curtis Park East Beach,29W,2017-07-16,150,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9350,1,Marie Curtis Park East Beach,33W,2017-07-16,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9351,1,Marie Curtis Park East Beach,32W,2017-07-16,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9352,1,Marie Curtis Park East Beach,31W,2017-07-16,150,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9353,1,Marie Curtis Park East Beach,30W,2017-07-16,130,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9354,2,Sunnyside Beach,23W,2017-07-16,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9355,2,Sunnyside Beach,17W,2017-07-16,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9356,2,Sunnyside Beach,18W,2017-07-16,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9357,2,Sunnyside Beach,19W,2017-07-16,200,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9358,2,Sunnyside Beach,20W,2017-07-16,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9359,2,Sunnyside Beach,21W,2017-07-16,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9360,2,Sunnyside Beach,22W,2017-07-16,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9361,1,Marie Curtis Park East Beach,29W,2017-07-15,380,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9362,1,Marie Curtis Park East Beach,33W,2017-07-15,350,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9363,1,Marie Curtis Park East Beach,32W,2017-07-15,300,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9364,1,Marie Curtis Park East Beach,31W,2017-07-15,300,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9365,1,Marie Curtis Park East Beach,30W,2017-07-15,270,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9366,2,Sunnyside Beach,23W,2017-07-15,,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9367,2,Sunnyside Beach,17W,2017-07-15,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9368,2,Sunnyside Beach,18W,2017-07-15,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9369,2,Sunnyside Beach,19W,2017-07-15,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9370,2,Sunnyside Beach,20W,2017-07-15,160,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9371,2,Sunnyside Beach,21W,2017-07-15,160,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9372,2,Sunnyside Beach,22W,2017-07-15,120,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9373,1,Marie Curtis Park East Beach,29W,2017-07-14,7000,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9374,1,Marie Curtis Park East Beach,33W,2017-07-14,1300,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9375,1,Marie Curtis Park East Beach,32W,2017-07-14,2100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9376,1,Marie Curtis Park East Beach,31W,2017-07-14,2600,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9377,1,Marie Curtis Park East Beach,30W,2017-07-14,9000,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9378,2,Sunnyside Beach,23W,2017-07-14,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9379,2,Sunnyside Beach,17W,2017-07-14,1600,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9380,2,Sunnyside Beach,18W,2017-07-14,810,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9381,2,Sunnyside Beach,19W,2017-07-14,370,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9382,2,Sunnyside Beach,20W,2017-07-14,2000,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9383,2,Sunnyside Beach,21W,2017-07-14,1500,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9384,2,Sunnyside Beach,22W,2017-07-14,1200,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9385,1,Marie Curtis Park East Beach,29W,2017-07-13,,not sampled due to adverse weather conditions,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9386,1,Marie Curtis Park East Beach,33W,2017-07-13,,not sampled due to adverse weather conditions,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9387,1,Marie Curtis Park East Beach,32W,2017-07-13,,not sampled due to adverse weather conditions,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9388,1,Marie Curtis Park East Beach,31W,2017-07-13,,not sampled due to adverse weather conditions,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9389,1,Marie Curtis Park East Beach,30W,2017-07-13,,not sampled due to adverse weather conditions,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9390,2,Sunnyside Beach,23W,2017-07-13,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9391,2,Sunnyside Beach,17W,2017-07-13,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9392,2,Sunnyside Beach,18W,2017-07-13,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9393,2,Sunnyside Beach,19W,2017-07-13,240,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9394,2,Sunnyside Beach,20W,2017-07-13,180,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9395,2,Sunnyside Beach,21W,2017-07-13,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9396,2,Sunnyside Beach,22W,2017-07-13,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9397,1,Marie Curtis Park East Beach,29W,2017-07-12,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9398,1,Marie Curtis Park East Beach,33W,2017-07-12,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9399,1,Marie Curtis Park East Beach,32W,2017-07-12,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9400,1,Marie Curtis Park East Beach,31W,2017-07-12,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9401,1,Marie Curtis Park East Beach,30W,2017-07-12,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9402,2,Sunnyside Beach,23W,2017-07-12,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9403,2,Sunnyside Beach,17W,2017-07-12,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9404,2,Sunnyside Beach,18W,2017-07-12,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9405,2,Sunnyside Beach,19W,2017-07-12,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9406,2,Sunnyside Beach,20W,2017-07-12,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9407,2,Sunnyside Beach,21W,2017-07-12,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9408,2,Sunnyside Beach,22W,2017-07-12,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9409,1,Marie Curtis Park East Beach,29W,2017-07-11,1400,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9410,1,Marie Curtis Park East Beach,33W,2017-07-11,620,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9411,1,Marie Curtis Park East Beach,32W,2017-07-11,1200,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9412,1,Marie Curtis Park East Beach,31W,2017-07-11,2700,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9413,1,Marie Curtis Park East Beach,30W,2017-07-11,2100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9414,2,Sunnyside Beach,23W,2017-07-11,,No data,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
